Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,Calculated_AQI,Data_Quality_Tier
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-04-01,129.0,129.0,39.0,14.893333333333334,3.6200000000000006,120.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-05-01,130.0,130.0,49.0,14.566666666666668,3.5866666666666673,120.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-06-01,123.0,123.0,45.0,12.656666666666668,3.386666666666668,116.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-07-01,117.0,117.0,46.0,12.493333333333332,3.653333333333334,112.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-08-01,115.0,115.0,34.0,13.146666666666668,3.7533333333333343,110.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-09-01,111.0,111.0,35.0,13.146666666666668,3.7866666666666675,108.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-10-01,111.0,111.0,32.0,12.166666666666664,3.3200000000000007,108.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-11-01,159.0,159.0,46.0,12.166666666666664,3.3533333333333344,140.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-12-01,174.98999999999995,176.21333333333328,54.0,12.33,3.353333333333335,151.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-01-01,187.0,187.0,50.0,14.566666666666668,3.5866666666666673,158.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-02-01,175.0,175.0,44.0,14.893333333333334,3.653333333333334,150.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-03-01,167.0,167.0,59.0,14.893333333333334,3.653333333333334,145.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-04-01,155.0,155.0,53.434264069264074,14.893333333333334,3.653333333333334,137.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-05-01,128.0,128.0,52.34593073593074,14.893333333333334,3.653333333333334,119.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-06-01,119.0,119.0,47.624168831168845,12.656666666666668,3.5200000000000005,113.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-07-01,132.0,132.0,46.03630952380954,17.21666666666667,4.153333333333334,122.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-08-01,94.0,94.0,45.26714177978884,15.669999999999998,4.086666666666667,94.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-09-01,99.0,99.0,37.14414610157644,14.043333333333335,3.8533333333333344,99.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-10-01,103.0,103.0,35.79905916890128,9.0,2.0,102.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-11-01,128.0,128.0,46.08721428571429,14.0,4.0,119.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-12-01,116.0,116.0,54.0,14.0,4.0,111.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2026-01-01,103.0,103.0,26.0,17.0,4.0,102.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2026-02-01,90.0,90.0,44.0,28.0,6.0,90.0,Tier_1_Gold
Jammu,Samba,Samba PCC Office Phase -1 1066,2026-03-01,106.48115945165944,106.0416278998779,38.90201625429953,19.21,4.486666666666667,104.0,Tier_1_Gold
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-01-01,,,,,,,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-02-01,,,,,,,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-03-01,,,,,,,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-04-01,,,,,,,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-05-01,,,,,,,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-06-01,,,,,,,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-07-01,,,,,,,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-08-01,,,,,,,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-09-01,,,,,,,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-10-01,,68.0,53.0,13.0,8.0,88.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-11-01,,68.0,53.0,13.0,8.0,88.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-12-01,121.0,68.0,53.0,13.0,8.0,88.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-01-01,102.0,61.0,40.0,12.0,6.0,66.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-02-01,107.0,63.0,44.0,14.0,8.0,73.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-03-01,115.0,81.0,33.0,14.0,7.0,81.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-04-01,,79.11111111111111,32.888888888888886,15.2,7.181818181818182,79.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-05-01,,77.22222222222223,32.77777777777778,16.4,7.363636363636363,77.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-06-01,,75.33333333333336,32.66666666666668,17.599999999999987,,75.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-07-01,,73.44444444444446,32.555555555555564,18.799999999999986,,73.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-08-01,,71.55555555555557,32.44444444444446,19.999999999999986,,72.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-09-01,,69.66666666666669,32.33333333333334,21.199999999999985,,70.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-10-01,,67.77777777777777,32.22222222222222,22.399999999999984,,68.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-11-01,,65.88888888888889,32.111111111111114,23.6,,66.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-12-01,96.0,64.0,32.0,24.799999999999997,8.636363636363637,64.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-01-01,132.0,132.0,38.5,26.0,8.818181818181818,122.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-02-01,132.0,132.0,45.0,23.0,9.0,122.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-03-01,123.0,123.0,21.0,18.0,8.0,116.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-04-01,98.0,98.0,52.0,22.0,10.0,98.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-05-01,,107.0,51.714285714285715,23.0,10.571428571428571,105.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-06-01,,116.0,51.42857142857143,24.0,11.142857142857142,111.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-07-01,,125.0,51.142857142857146,25.0,11.714285714285714,117.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-08-01,,134.0,50.857142857142854,26.0,12.285714285714286,123.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-09-01,,143.0,50.57142857142857,27.0,12.857142857142858,129.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-10-01,,152.0,50.285714285714285,28.0,13.428571428571429,135.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-11-01,161.0,161.0,50.0,29.0,14.0,141.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-12-01,,131.0,59.0,16.0,10.0,121.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-01-01,104.0,92.0,51.0,12.0,7.0,92.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-02-01,120.0,120.0,58.0,15.0,8.0,114.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-03-01,93.0,93.0,40.0,13.0,6.0,93.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-04-01,,83.5,35.5,11.5,5.5,84.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-05-01,74.0,74.0,31.0,10.0,5.0,74.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-06-01,113.0,113.0,55.0,8.0,3.0,109.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-07-01,112.0,112.0,55.0,14.0,6.0,108.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-08-01,118.0,118.0,55.0,13.666666666666666,6.0,112.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-09-01,,116.0,,13.333333333333334,6.0,111.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-10-01,114.0,114.0,,13.0,,110.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-11-01,127.0,127.0,,17.0,,118.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2025-12-01,136.0,136.0,,17.0,,124.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2026-01-01,104.0,104.0,,13.0,,103.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2026-02-01,,104.0,,13.0,,103.0,Tier_2_Rescued
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2026-03-01,,104.0,,13.0,,103.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-01-01,,96.0,84.0,25.5,13.5,180.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-02-01,,113.5,63.0,17.5,9.5,110.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-03-01,,114.0,73.0,21.5,11.0,142.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-04-01,,95.5,74.0,22.0,9.0,145.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-05-01,,99.0,70.0,25.0,8.5,132.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-06-01,,103.0,76.0,21.0,7.5,152.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-07-01,,81.0,68.0,18.0,8.0,125.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-08-01,,45.0,34.0,11.0,6.0,56.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-09-01,,45.0,34.0,11.0,6.0,56.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-10-01,80.0,45.0,34.0,11.0,6.0,56.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-11-01,,55.5,38.0,13.0,7.5,63.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2022-12-01,109.0,66.0,42.0,15.0,9.0,70.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-01-01,108.0,65.0,43.0,13.0,7.0,71.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-02-01,109.0,74.0,35.0,15.0,9.0,74.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-03-01,121.0,97.0,23.0,19.0,11.0,97.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-04-01,,91.625,26.5,17.875,10.125,92.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-05-01,,86.25,30.0,16.75,9.25,86.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-06-01,,80.87499999999997,33.499999999999986,15.624999999999996,8.374999999999998,81.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-07-01,,75.49999999999997,36.999999999999986,14.499999999999996,7.499999999999998,75.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-08-01,,70.12499999999999,40.499999999999986,13.375,6.625,70.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-09-01,,64.75,44.0,12.25,5.75,73.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-10-01,,59.375,47.5,11.125,4.875,80.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-11-01,105.0,54.0,51.0,10.0,4.0,85.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2023-12-01,,72.0,31.0,19.0,2.5,72.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-01-01,138.0,138.0,47.0,28.0,1.0,126.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-02-01,133.0,133.0,63.0,27.0,15.0,122.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-03-01,82.0,82.0,54.0,15.0,10.0,90.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-04-01,102.0,102.0,93.0,23.0,11.0,208.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-05-01,,107.66666666666667,92.88888888888889,22.428571428571427,10.0,208.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-06-01,,113.33333333333333,92.77777777777777,21.857142857142858,9.0,208.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-07-01,,119.0,92.66666666666667,21.285714285714285,8.0,208.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-08-01,,124.66666666666667,92.55555555555557,20.714285714285715,7.0,208.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-09-01,,130.33333333333334,92.44444444444446,20.142857142857142,6.0,204.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-10-01,136.0,136.0,92.33333333333334,19.571428571428573,5.0,204.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-11-01,150.0,150.0,92.22222222222223,19.0,4.0,204.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2024-12-01,,118.0,92.11111111111111,18.5,6.0,204.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-01-01,118.0,118.0,92.0,18.0,14.0,204.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-02-01,116.0,116.0,99.0,16.0,12.0,228.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-03-01,77.0,77.0,93.25,21.0,13.0,208.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-04-01,87.0,87.0,87.5,19.0,11.4,193.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-05-01,,83.25,81.74999999999997,17.0,9.8,173.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-06-01,,79.5,75.99999999999997,15.0,8.2,152.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-07-01,,75.75,70.25,13.0,6.6,132.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-08-01,72.0,72.0,64.5,11.0,5.0,111.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-09-01,68.0,68.0,58.75,14.2,5.0,98.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-10-01,71.0,62.0,53.0,17.4,5.0,88.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-11-01,80.0,82.0,80.0,20.6,5.0,166.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2025-12-01,,102.0,80.0,23.8,4.999999999999999,166.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2026-01-01,122.0,122.0,80.0,27.0,4.999999999999999,166.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2026-02-01,119.0,119.0,69.0,25.0,4.999999999999998,128.0,Tier_2_Rescued
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",2026-03-01,,119.0,69.0,25.0,4.999999999999997,128.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-01-01,,,,,,,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-02-01,,,,,,,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-03-01,,,,,,,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-04-01,,,,,,,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-05-01,,,,,,,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-06-01,,,,,,,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-07-01,,,,,,,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-08-01,,,,,,,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-09-01,,,,,,,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-10-01,,58.0,37.0,12.0,7.0,61.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-11-01,,58.0,37.0,12.0,7.0,61.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2022-12-01,95.0,58.0,37.0,12.0,7.0,61.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-01-01,91.0,28.0,63.0,4.0,2.0,108.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-02-01,109.0,64.0,45.0,13.0,6.0,75.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-03-01,108.0,69.33333333333333,108.0,14.0,6.5,259.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-04-01,,74.66666666666667,102.55555555555556,15.0,7.0,242.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-05-01,,,97.11111111111111,,,221.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-06-01,,,91.66666666666671,,,204.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-07-01,,,86.22222222222226,,,186.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-08-01,,,80.77777777777781,,,169.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-09-01,,,75.33333333333337,,,149.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-10-01,,,69.88888888888889,,,132.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-11-01,,,64.44444444444444,,,111.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2023-12-01,127.0,117.33333333333333,59.0,23.0,11.0,112.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-01-01,,122.66666666666666,52.5,24.0,11.5,116.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-02-01,128.0,128.0,46.0,25.0,12.0,119.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-03-01,124.0,124.0,15.0,3.0,1.0,116.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-04-01,114.0,114.0,57.0,22.0,11.0,110.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-05-01,,116.42857142857143,57.5,20.571428571428573,10.375,111.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-06-01,,118.85714285714286,58.0,19.142857142857142,9.75,113.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-07-01,,121.28571428571429,58.49999999999997,17.714285714285715,9.125000000000004,114.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-08-01,,123.71428571428571,58.99999999999997,16.285714285714285,8.500000000000004,116.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-09-01,,126.14285714285714,59.49999999999997,14.857142857142858,7.8750000000000036,118.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-10-01,,128.57142857142856,59.99999999999998,13.428571428571429,7.25,120.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-11-01,131.0,131.0,60.49999999999998,12.0,6.625,121.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-12-01,,125.5,61.0,11.0,6.0,118.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-01-01,120.0,120.0,61.5,3.0,1.0,114.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-02-01,119.0,119.0,62.0,3.0,1.0,113.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-03-01,114.0,114.0,62.0,3.0,1.0,110.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-04-01,98.0,98.0,62.0,3.0,1.0,104.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-05-01,,101.0,,3.0,1.0,101.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-06-01,104.0,104.0,,3.0,1.0,103.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-07-01,73.0,73.0,,3.0,1.0,73.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-08-01,98.0,98.0,,17.0,7.0,98.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-09-01,98.0,98.0,,20.0,10.0,98.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-10-01,,88.0,,16.0,10.0,88.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-11-01,,98.0,,16.0,10.0,98.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-12-01,,123.0,,16.0,9.999999999999996,116.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2026-01-01,119.0,119.0,,20.0,9.999999999999996,113.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2026-02-01,113.0,113.0,,19.0,9.999999999999996,109.0,Tier_2_Rescued
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2026-03-01,,113.0,,19.0,9.999999999999996,109.0,Tier_2_Rescued
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2022-01-01,,,82.0,,,173.0,Tier_2_Rescued
