Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,month
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2024-09,95.0,104.92780417372289,95.0,1.3793103448275863,7.676604513480475,9
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2024-10,94.0,105.18866134925658,94.0,1.7586206896551724,7.693355855657205,10
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2024-11,90.0,108.94557164909779,90.0,1.7586206896551724,7.788591801913536,11
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2024-12,87.0,115.67792029397546,87.0,15.035733768498686,8.073584847615132,12
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-01,90.0,109.58038360888867,90.0,14.269962675875258,7.698461963505752,1
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-02,86.0,116.33332561496627,86.0,18.068187157411806,8.325215060311452,2
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-03,89.0,108.3804336242671,89.0,16.38889702743559,7.62286159267669,3
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-04,85.0,117.04393722960471,85.0,19.430557126280736,7.621501644304072,4
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-05,87.0,106.61503729031321,87.0,17.62086197118518,7.564851293630967,5
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-06,88.0,103.55621695038158,88.0,15.693129016200249,7.612286461928342,6
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-07,86.0,118.36582502004873,86.0,17.888743176865823,7.815207173097086,7
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-08,73.0,109.23873843767804,73.0,25.30259437398861,5.05300375620908,8
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-09,66.0,99.71834850548119,66.0,14.478963354270675,6.444282621199782,9
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-10,67.0,87.15765425499866,67.0,12.705549728647666,5.788167170005705,10
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-11,74.0,84.62135152034993,74.0,14.55629580817893,5.7946638341442425,11
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2025-12,84.0,70.63059045533338,84.0,16.85676476304059,6.874709942555618,12
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2026-01,115.0,121.00702400653121,115.0,35.23178718396645,6.813575949869392,1
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2026-02,76.0,124.99668897537268,76.0,19.147105555543398,6.366078763592562,2
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),2026-03,76.0,130.27775840954905,72.0,19.00787052686088,8.491397467923427,3
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-01,71.8,110.8,68.0,12.555077469440482,6.294689228296623,1
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-02,71.8,110.8,68.0,12.555077469440482,6.294689228296623,2
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-03,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,3
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-04,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,4
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-05,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,5
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-06,26.4,44.0,17.6,17.6,3.190083703222503,6
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-07,26.4,44.0,17.6,17.6,3.17918396460222,7
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-08,26.4,44.0,27.24141197025798,9.88261222663025,3.4842600641462824,8
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-09,76.0,44.0,27.24141197025798,9.88261222663025,3.4842600641462824,9
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-10,76.0,44.0,32.0,12.0,6.0,10
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-11,90.72464993048268,57.0,36.5,12.5,5.823247287115085,11
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2022-12,112.0,70.0,41.0,13.0,8.0,12
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-01,97.0,59.0,37.0,14.0,8.0,1
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-02,91.0,58.0,32.0,12.0,8.0,2
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-03,128.0,80.0,48.0,17.0,10.0,3
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-04,102.74508336119021,76.875,49.0,16.25,6.873813179726429,4
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-05,102.74508336119021,73.75,50.0,15.5,6.873813179726429,5
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-06,44.25,73.75,33.02974537249744,14.352661751922039,4.778636332264293,6
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-07,44.25,73.75,37.98425756434621,14.928605049959199,5.178190013209606,7
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-08,44.25,73.75,37.98425756434621,14.928605049959199,5.178190013209606,8
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-09,33.0,55.0,31.763770738088194,11.277780364139728,4.854982005680899,9
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-10,111.0,55.0,27.880601155625932,10.519937750388614,4.65297062165527,10
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-11,111.0,55.0,56.0,11.0,5.0,11
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2023-12,112.30354183819065,89.5,39.0,16.0,6.0935321666058115,12
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-01,124.0,124.0,49.5,21.0,1.0,1
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-02,119.0,119.0,60.0,27.0,15.0,2
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-03,126.0,126.0,85.0,24.0,13.0,3
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-04,125.0,125.0,90.0,23.0,14.0,4
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-05,119.02050129047285,125.33333333333333,83.8,21.142857142857142,8.695473976128609,5
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-06,119.02050129047285,125.66666666666667,77.6,19.285714285714285,8.114561925369353,6
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-07,75.4,125.66666666666667,59.77277053599737,17.9946954251371,8.201158791873059,7
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-08,59.0,125.66666666666667,59.77277053599737,17.9946954251371,8.201158791873059,8
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-09,59.0,125.66666666666667,59.0,17.9946954251371,8.201158791873059,9
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-10,111.62807795872253,128.0,34.0,19.219522179021684,5.54770710267939,10
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-11,118.0,128.0,9.0,10.0,9.0,11
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2024-12,127.0,128.0,42.0,13.0,8.0,12
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-01,128.0,128.0,52.0,13.0,7.0,1
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-02,132.0,132.0,67.0,19.0,11.0,2
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-03,116.0,116.0,48.0,11.0,7.0,3
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-04,114.00901190661403,114.5,47.0,15.5,7.816747538864615,4
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-05,113.0,113.0,46.0,20.0,12.0,5
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-06,110.0,110.0,35.0,13.0,5.0,6
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-07,111.0,111.0,18.0,12.0,6.0,7
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-08,111.0,99.0,48.0,7.0,3.0,8
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-09,116.0,116.0,28.0,10.0,5.0,9
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-10,114.0,114.0,22.0,17.0,4.744286626812495,10
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-11,106.77636513463649,107.0,22.0,20.0,4.505459314474934,11
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-12,106.77636513463649,116.0,22.0,23.0,3.900150596547489,12
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2026-01,107.0,107.0,39.0,23.0,5.165713016854755,1
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2026-02,111.0,111.0,36.0,26.0,4.300515667553837,2
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2026-03,108.98716127444256,109.81132075471699,60.0,25.754716981132077,7.8740683866279,3
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-01,84.0,108.62264150943396,84.0,25.50943396226415,5.624727141887518,1
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-02,63.0,108.62264150943396,63.0,18.19844243565865,6.7431691517080985,2
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-03,91.0,108.62264150943396,91.0,18.19844243565865,7.381658382659114,3
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-04,89.0,108.62264150943396,89.0,18.19844243565865,7.339467209067415,4
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-05,92.0,108.62264150943396,92.0,18.19844243565865,7.339467209067415,5
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-06,92.0,110.64119342689952,92.0,7.584885451364866,7.563632543380599,6
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-07,87.0,115.00409498681927,87.0,14.61216560535754,8.09638476706475,7
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-08,75.0,110.46940292055059,75.0,22.425623676859168,4.942793150274607,8
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-09,77.0,112.91876405097295,77.0,15.925886235540183,5.622803111349819,9
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-10,87.0,84.46554760931598,87.0,19.149810327136663,7.558362399521002,10
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-11,83.0,104.1602948400496,83.0,19.417945531725092,7.2191102456543295,11
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-12,79.0,113.45220593144707,79.0,17.045178218143235,5.556237537905237,12
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-01,80.0,100.17688150200321,80.0,16.75886771058337,6.102607143673925,1
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-02,116.0,119.41875118394667,116.0,34.72644982448424,6.966765189071711,2
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-03,103.0,99.81714383338978,103.0,17.148270213512887,9.366239415449341,3
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-04,99.0,96.66811564973158,99.0,13.074098103180102,7.266980426320496,4
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-05,75.0,125.6970128870039,75.0,19.526722820725244,6.724597114317045,5
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-06,80.0,91.76409822865809,80.0,16.102582386820835,5.645075691275269,6
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-07,73.0,116.27330224925903,73.0,22.509757492552232,5.732551672041321,7
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-08,73.0,100.07414031743181,73.0,15.101710984642539,6.133367359138892,8
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-09,63.0,120.87042191524031,63.0,17.887032789076038,7.48431850206569,9
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-10,78.0,92.61814820817267,78.0,16.713850740631198,5.205943024936208,10
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-11,93.0,76.25012301759088,78.125,17.508837054734258,6.912533717442468,11
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-12,93.0,100.00922726704584,78.25,18.88815560810606,8.700223293600267,12
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-01,93.0,208.59834539436432,78.25,31.38694208605437,5.493952857467828,1
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-02,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,2
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-03,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,3
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-04,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,4
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-05,79.0,91.05932077784416,79.0,15.72785492961029,5.935203384008962,5
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-06,79.0,103.15692761276044,79.0,16.642410280466656,5.52954583939211,6
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-07,82.0,91.11092740602396,82.0,19.355411586087765,6.833829433590453,7
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-08,77.0,110.58215299412862,77.0,18.366882926008532,4.784369601086564,8
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-09,73.0,104.72572941638691,73.0,18.202541989807347,5.14275518103575,9
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-10,72.0,94.1417949223082,72.0,13.406453095181863,5.907568524395559,10
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-11,72.0,91.44537960652369,84.0,16.79855175654789,5.611821447964756,11
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-12,69.0,104.00049231696734,76.5,19.40874735123732,5.774223967552632,12
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-01,69.0,71.46778491012293,69.0,10.119480519425165,4.503945063975911,1
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-02,72.0,78.7220617364557,72.0,12.819680276452035,5.569837050573058,2
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-03,76.0,104.22165244694754,76.0,16.583812650644504,5.908968501308906,3
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-04,70.0,92.489846681609,70.0,16.780046524205165,5.282795730490978,4
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-05,69.0,67.94893176815737,69.0,9.53668630122907,4.249942244359663,5
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-06,75.0,95.20963776205528,75.0,16.335366792441274,5.49499583016348,6
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-07,72.0,96.99535689975626,72.0,13.896489406089945,6.105127659043728,7
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-08,75.0,103.3915789322139,75.0,16.26207865899649,5.8757317927687,8
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-09,65.0,106.3084609969538,65.0,15.343407796610261,6.784407232471545,9
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-10,63.0,118.78758975995174,63.0,18.31046327700548,7.662468063505636,10
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-11,66.0,93.11991970865846,66.0,13.329509462558795,6.297749280989293,11
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-12,77.0,48.0,77.0,19.200000000000003,5.237035017396429,12
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2026-01,83.0,48.0,83.0,19.200000000000003,5.64995648214434,1
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2026-02,85.0,48.0,85.0,12.362557865873246,6.314868780243459,2
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2026-03,95.4236543283045,48.0,58.5,12.362557865873246,6.314868780243459,3
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-01,81.0,48.0,32.0,13.0,5.0,1
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-02,96.0,71.0,25.0,12.0,6.0,2
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-03,96.0,80.0,16.0,22.0,8.0,3
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-04,71.0,42.0,28.0,14.0,7.0,4
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-05,78.0,46.0,32.0,15.0,5.0,5
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-06,77.0,53.0,23.0,15.0,5.0,6
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-07,87.0,67.0,20.0,16.0,8.0,7
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-08,77.0,46.0,29.0,12.0,6.0,8
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-09,79.0,49.0,29.0,12.0,7.0,9
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-10,93.0,51.5,35.0,14.0,7.0,10
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-11,105.0,54.0,34.0,12.0,7.0,11
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-12,103.0,56.5,27.0,17.0,9.0,12
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-01,88.0,59.0,29.0,11.0,6.0,1
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-02,91.0,59.0,31.0,13.0,6.0,2
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-03,109.0,81.0,27.0,17.0,8.0,3
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-04,88.0,38.0,50.0,9.0,4.0,4
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-05,101.0,101.0,85.0,22.0,9.0,5
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-06,92.0,48.0,43.0,13.0,6.0,6
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-07,93.0,50.0,43.0,11.0,5.0,7
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-08,74.0,38.0,35.0,11.0,4.0,8
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-09,94.0,55.0,38.0,12.0,6.0,9
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-10,89.0,56.0,32.0,11.0,4.0,10
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-11,110.59108050753116,84.33333333333333,49.0,9.0,3.0,11
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-12,110.59108050753116,112.66666666666666,36.0,7.0,2.569501827307938,12
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-01,141.0,141.0,37.0,16.0,4.875526525760353,1
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-02,101.0,101.0,38.0,19.0,9.0,2
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-03,84.0,60.0,39.0,13.0,6.0,3
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-04,80.0,80.0,40.333333333333336,20.0,8.0,4
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-05,93.0,93.0,41.666666666666664,21.0,11.0,5
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-06,81.0,70.0,43.0,11.0,7.0,6
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-07,67.0,52.0,33.0,10.0,4.0,7
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-08,60.0,39.0,26.0,7.0,2.0,8
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-09,64.0,30.0,39.0,4.0,2.0,9
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-10,76.0,37.0,49.0,3.0,2.0,10
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-11,110.0,43.666666666666664,34.0,10.0,2.0,11
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-12,139.0,50.333333333333336,64.0,10.0,6.0,12
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-01,85.0,57.0,35.0,5.0,3.0,1
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-02,80.0,46.0,34.0,5.0,3.0,2
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-03,63.0,32.0,30.0,5.0,2.0,3
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-04,58.0,44.0,35.0,7.0,4.0,4
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-05,69.0,35.0,34.0,5.0,2.0,5
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-06,53.0,34.0,36.0,6.0,2.0,6
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-07,59.0,26.0,38.0,3.0,1.0,7
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-08,63.0,62.0,36.0,9.0,3.0,8
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-09,48.0,17.0,38.0,3.0,1.0,9
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-10,68.0,40.0,32.0,5.0,2.335415455502392,10
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-11,166.0,102.0,72.0,7.0,3.389630109468294,11
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-12,120.0,118.0,86.0,7.0,3.992746791429386,12
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2026-01,134.0,134.0,68.0,15.0,7.812458205259428,1
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2026-02,127.0,127.0,67.0,14.0,6.522793163046225,2
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2026-03,123.549765869453,127.32075471698113,76.5,14.452830188679245,6.484531967854797,3
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-01,86.0,127.64150943396227,86.0,14.90566037735849,7.799042310137985,1
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-02,65.0,127.64150943396227,65.0,17.489243618394184,7.544790745876556,2
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-03,73.0,127.64150943396227,73.0,17.489243618394184,7.634405836880809,3
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-04,74.0,127.64150943396227,74.0,17.489243618394184,7.634405836880809,4
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-05,62.0,127.64150943396227,62.0,17.489243618394184,7.634405836880809,5
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-06,76.0,106.97755886623328,76.0,18.092673678809433,6.6401291400595115,6
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-07,68.0,102.03285955891525,68.0,14.255433297573497,6.541654792374862,7
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-08,70.0,76.25689267449239,70.0,10.943155348206759,4.875389239010092,8
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-09,70.0,39.66670494320927,70.0,4.993016216134769,2.298710448686212,9
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-10,72.0,78.85747530510321,72.0,12.679432607915182,5.492297863819264,10
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-11,79.0,94.8741534167726,79.0,15.415644589283012,5.843702690042838,11
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2022-12,74.0,111.7666723229677,74.0,20.182469591112895,5.067440896911481,12
Kashmir,Srinagar,Jehangir Chowk Srinagar (PM-2.5),2023-01,73.0,106.09827575662213,73.0,14.722774912814941,6.018711141655928,1
