Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jan/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Feb/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Mar/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Apr/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",May/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jun/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jul/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Aug/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Sep/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Oct/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Nov/2022,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Dec/2022,121,68,53,13,8
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jan/2023,102,61,40,12,6
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Feb/2023,107,63,44,14,8
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Mar/2023,115,81,33,14,7
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Apr/2023,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",May/2023,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jun/2023,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jul/2023,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Aug/2023,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Sep/2023,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Oct/2023,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Nov/2023,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Dec/2023,96,64,32,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jan/2024,132,132,,26,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Feb/2024,132,132,45,23,9
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Mar/2024,123,123,21,18,8
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Apr/2024,98,98,52,22,10
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",May/2024,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jun/2024,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jul/2024,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Aug/2024,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Sep/2024,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Oct/2024,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Nov/2024,161,161,50,29,14
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Dec/2024,,131,59,16,10
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jan/2025,104,92,51,12,7
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Feb/2025,120,120,58,15,8
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Mar/2025,93,93,40,13,6
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Apr/2025,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",May/2025,74,74,31,10,5
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jun/2025,113,113,55,8,3
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jul/2025,112,112,,14,6
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Aug/2025,118,118,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Sep/2025,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Oct/2025,114,114,,13,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Nov/2025,127,127,,17,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Dec/2025,136,136,,17,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Jan/2026,104,104,,13,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Feb/2026,,,,,
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",Mar/2026,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jan/2022,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Feb/2022,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Mar/2022,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Apr/2022,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",May/2022,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jun/2022,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jul/2022,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Aug/2022,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Sep/2022,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Oct/2022,80,45,34,11,6
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Nov/2022,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Dec/2022,109,66,42,15,9
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jan/2023,108,65,43,13,7
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Feb/2023,109,74,35,15,9
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Mar/2023,121,97,23,19,11
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Apr/2023,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",May/2023,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jun/2023,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jul/2023,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Aug/2023,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Sep/2023,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Oct/2023,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Nov/2023,105,54,51,10,4
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Dec/2023,,72,31,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jan/2024,138,138,,28,1
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Feb/2024,133,133,63,27,15
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Mar/2024,82,82,54,15,10
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Apr/2024,102,102,93,23,11
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",May/2024,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jun/2024,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jul/2024,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Aug/2024,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Sep/2024,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Oct/2024,136,136,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Nov/2024,150,150,,19,4
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Dec/2024,,118,,,6
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jan/2025,118,118,92,18,14
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Feb/2025,116,116,99,16,12
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Mar/2025,77,77,,21,13
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Apr/2025,87,87,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",May/2025,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jun/2025,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jul/2025,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Aug/2025,72,72,,11,5
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Sep/2025,68,68,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Oct/2025,71,62,53,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Nov/2025,80,,80,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Dec/2025,,,,,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Jan/2026,122,122,,27,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Feb/2026,119,119,,25,
Kashmir,Srinagar,"Bagh-Ali Mardan Khan (PM-10, PM-2.5) 1077",Mar/2026,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jan/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Feb/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Mar/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Apr/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",May/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jun/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jul/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Aug/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Sep/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Oct/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Nov/2022,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Dec/2022,95,58,37,12,7
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jan/2023,91,28,63,4,2
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Feb/2023,109,64,45,13,6
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Mar/2023,108,,108,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Apr/2023,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",May/2023,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jun/2023,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jul/2023,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Aug/2023,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Sep/2023,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Oct/2023,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Nov/2023,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Dec/2023,127,,59,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jan/2024,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Feb/2024,128,128,46,25,12
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Mar/2024,124,124,15,3,1
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Apr/2024,114,114,57,22,11
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",May/2024,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jun/2024,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jul/2024,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Aug/2024,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Sep/2024,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Oct/2024,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Nov/2024,131,131,,12,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Dec/2024,,,,11,6
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jan/2025,120,120,,3,1
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Feb/2025,119,119,62,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Mar/2025,114,114,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Apr/2025,98,98,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",May/2025,,,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jun/2025,104,104,,,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jul/2025,73,73,,3,1
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Aug/2025,98,98,,17,7
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Sep/2025,98,98,,20,10
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Oct/2025,,88,,16,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Nov/2025,,98,,16,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Dec/2025,,123,,16,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Jan/2026,119,119,,20,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Feb/2026,113,113,,19,
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",Mar/2026,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jan/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Feb/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Mar/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Apr/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",May/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jun/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jul/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Aug/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Sep/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Oct/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Nov/2022,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Dec/2022,104,67,37,13,7
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jan/2023,117,72,45,11,5
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Feb/2023,93,49,44,9,5
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Mar/2023,118,66,51,12,6
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Apr/2023,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",May/2023,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jun/2023,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jul/2023,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Aug/2023,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Sep/2023,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Oct/2023,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Nov/2023,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Dec/2023,,65,48,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jan/2024,117,117,,18,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Feb/2024,114,114,67,24,12
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Mar/2024,87,87,52,14,5
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Apr/2024,87,87,67,17,7
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",May/2024,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jun/2024,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jul/2024,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Aug/2024,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Sep/2024,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Oct/2024,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Nov/2024,112,112,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Dec/2024,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jan/2025,95,84,54,6,3
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Feb/2025,117,117,59,15,8
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Mar/2025,116,116,37,9,4
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Apr/2025,116,116,48,5,3
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",May/2025,109,109,52,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jun/2025,110,110,52,6,3
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jul/2025,115,115,55,7,3
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Aug/2025,110,110,50,10,4
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Sep/2025,112,112,66,17,7
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Oct/2025,114,114,54,9,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Nov/2025,118,118,50,15,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Dec/2025,122,122,55,16,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Jan/2026,115,115,46,16,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Feb/2026,,,,,
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",Mar/2026,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jan/2022,82,,82,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Feb/2022,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Mar/2022,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Apr/2022,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",May/2022,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jun/2022,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jul/2022,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Aug/2022,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Sep/2022,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Oct/2022,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Nov/2022,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Dec/2022,122,75,46,13,7
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jan/2023,113,70,43,11,6
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Feb/2023,150,82,68,13,8
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Mar/2023,139,86,53,16,10
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Apr/2023,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",May/2023,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jun/2023,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jul/2023,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Aug/2023,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Sep/2023,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Oct/2023,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Nov/2023,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Dec/2023,,83,39,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jan/2024,121,121,,18,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Feb/2024,133,129,116,25,13
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Mar/2024,149,138,139,23,11
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Apr/2024,135,132,104,22,12
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",May/2024,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jun/2024,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jul/2024,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Aug/2024,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Sep/2024,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Oct/2024,,,,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Nov/2024,,,80,16,2
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Dec/2024,,,,17,9
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jan/2025,126,126,65,15,8
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Feb/2025,124,124,66,18,10
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Mar/2025,114,114,29,16,9
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Apr/2025,125,125,68,10,5
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",May/2025,114,114,61,18,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jun/2025,126,126,68,12,5
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jul/2025,126,126,52,12,6
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Aug/2025,119,119,53,16,8
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Sep/2025,51,,51,,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Oct/2025,128,128,62,18,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Nov/2025,132,132,71,22,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Dec/2025,,,95,24,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Jan/2026,128,128,70,23,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Feb/2026,108,108,46,22,
Kashmir,Baramulla,"Baramulla JKPCC Office (PM-10, PM-2.5) 1079",Mar/2026,,,,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jan/2022,84,,84,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Feb/2022,66,,66,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Mar/2022,93,,93,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Apr/2022,89,,89,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),May/2022,89,,89,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jun/2022,89,,89,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jul/2022,86,,86,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Aug/2022,88,,88,,
